30122,Accelerating IEEE 1857 Deblocking Filter on GPU Using CUDA,2008
30123,GPU accelerated dynamic functional connectivity analysis for functional MRI data,2004
30124,OpenDBDDAS toolkit: Secure MapReduce and Hadoop-like systems,2001
30125,Gerbil: MPI+YARN,2005
30126,A GPU-accelerated density-based clustering algorithm,2012
30127,Accelerating keyword search for big RDF web data on many-core systems,2010
30128,Big data conditional business rule calculations in multidimensional in-GPU-memory OLAP databases,2007
30129,Efficient implementation of apriori algorithm on HDFS using GPU,2005
30130,UNIO: A unified I/O system framework for hybrid scientific workflow,2015
30131,Optimize parallel data access in big data processing,2014
30132,FlexiMod: Flexible coexistence support for programming models,2002
30133,A faster and intelligent steganography detection using graphics processing unit in cloud,2008
30134,GPU implementation of the simplex identification via split augmented Lagrangian,2014
30135,A straightforward implementation of a GPU-accelerated ELM in R with NVIDIA graphic cards,2014
30136,Visual exploration of data with multithread MIC computer architectures,2018
30137,MapReduce: Simplified Data Analysis of Big Data,2005
30138,SoC-based pattern recognition systems for Non Destructive Testing,2009
30139,Handling big data efficiently by using map reduce technique,2000
30140,Enabling vehicular data with distributed machine learning,2007
30141,HPC in Big Data Age: An evaluation report for Java-based data-intensive applications implemented with hadoop and OpenMPI,2000
30142,Benchmarking Different MapReduce Implementations for Computer-Aided Hardware Development,2013
30143,A performance model of fast 2D-DCT parallel JPEG encoding using CUDA GPU and SMP-architecture,2000
30144,A failure recovery solution for transplanting high-performance data-intensive algorithms from the cluster to the cloud,2006
30145,SCALER: Scalable parallel file write in HDFS,2000
30146,DataMPI: Extending MPI to hadoop-like big data computing,2004
30147,Towards an energy-efficient tool for processing the big data,2004
30148,Design and optimization of a big data computing framework based on CPU/GPU cluster,2003
30149,Machine learning big data framework and analytics for big data problems,2006
30150,Efficient data classification by GPU-accelerated linear mean squared slack minimization,2003
30151,Scalable CAIM discretization on multiple GPUs using concurrent kernels,2001
30152,Performance benefits of dataMPI: A case study with bigdatabench,2011
30153,Performance Benefits of DataMPI: A Case Study with BigDataBench,2002
30154,Analysis and acceleration of NTRU lattice-based cryptographic system,2016
30155,Towards a collective layer in the big data stack,2018
30156,GPU-based regression analysis on sparse grids,2017
30157,MPI for Big Data: New tricks for an old dog,2011
30158,DSIMBench: A benchmark for microarray data using R,2016
30159,Fast multi-line detection and tracking with CUDA for vision-based UAV autopilot,2000
30160,Distributed stochastic ADMM for matrix factorization,2019
30161,Task-tree based large-scale mosaicking for massive remote sensed imageries with dynamic DAG scheduling,2015
30162,SDAFT: A novel scalable data access framework for parallel BLAST,2003
30163,Slam: Scalable Locality-Aware Middleware for I/O in scientific analysis and visualization,2007
30164,Connecting the dots: Triangle completion and related problems on large data sets using GPUs,2009
30165,Parallelizing K-means algorithm for 1-D data using MPI,2000
30166,Accelerating BIRCH for clustering large scale streaming data using CUDA dynamic parallelism,2004
30167,A CUDA-enabled hadoop cluster for fast distributed image processing,2019
30168,Lit: A high performance massive data computing framework based on CPU/GPU cluster,2018
30169,GPU accelerated item-based collaborative filtering for big-data applications,2017
30170,Experimental framework for searching large RDF on GPUs based on key-value storage,2005
30171,"Hardware for big data""",2014
30172,Hash match on GPU,2007
30173,Distributed-memory parallel algorithms for generating massive scale-free networks using preferential attachment model,2009
30174,Using iterative MapReduce for parallel virtual screening,2014
30175,GPGPU-accelerated interesting interval discovery and other computations on GeoSpatial datasets - A summary of results,2014
30176,Distributed kernel matrix approximation and implementation using message passing interface,2015
30177,Particle swarm optimization-based impurity function band prioritization using weighted majority voting for feature extraction of high dimensional data sets,2009
30178,Driving big data with big compute,2010
30179,Performance model for parallel matrix multiplication with Dryad: Dataflow graph runtime,2000
30180,Efficient data classification by GPU-accelerated linear mean squared slack minimization,2017
30181,Scalable CAIM discretization on multiple GPUs using concurrent kernels,2009
30182,Performance benefits of dataMPI: A case study with bigdatabench,2018
30183,Performance Benefits of DataMPI: A Case Study with BigDataBench,2019
30184,Analysis and acceleration of NTRU lattice-based cryptographic system,2003
30185,Towards a collective layer in the big data stack,2013
30186,GPU-based regression analysis on sparse grids,2009
30187,MPI for Big Data: New tricks for an old dog,2005
30188,DSIMBench: A benchmark for microarray data using R,2013
30189,Fast multi-line detection and tracking with CUDA for vision-based UAV autopilot,2001
30190,Distributed stochastic ADMM for matrix factorization,2017
30191,Task-tree based large-scale mosaicking for massive remote sensed imageries with dynamic DAG scheduling,2018
30192,SDAFT: A novel scalable data access framework for parallel BLAST,2018
30193,Slam: Scalable Locality-Aware Middleware for I/O in scientific analysis and visualization,2007
30194,Connecting the dots: Triangle completion and related problems on large data sets using GPUs,2016
30195,Parallelizing K-means algorithm for 1-D data using MPI,2009
30196,Accelerating BIRCH for clustering large scale streaming data using CUDA dynamic parallelism,2001
30197,A CUDA-enabled hadoop cluster for fast distributed image processing,2017
30198,Lit: A high performance massive data computing framework based on CPU/GPU cluster,2014
30199,GPU accelerated item-based collaborative filtering for big-data applications,2010
30200,GPU accelerated item-based collaborative filtering for big-data applications,2016
30201,Experimental framework for searching large RDF on GPUs based on key-value storage,2005
30202,Distributed Kernel Matrix Approximation and Implementation Using Message Passing Interface,2013
30203,GraphReduce: Large-Scale Graph Analytics on Accelerator-Based HPC Systems,2016
30204,A system for large-scale visualization of streaming Doppler data,2017
30205,A Failure Recovery Solution for Transplanting High-Performance Data-Intensive Algorithms from the Cluster to the Cloud,2001
30206,Parallel Breadth First Search on GPU clusters,2015
30207,The extraction of feature points from DEM geographic data in Cloud Computing environment,2012
30208,Software platform VAR for heterogeneous GPGPU-systems,2007
30209,A CUDA-enabled Hadoop cluster for fast distributed image processing,2007
30210,ACURDION: An adaptive clustering-based algorithm for tracing large-scale MPI applications,2001
30211,Task-Tree Based Large-Scale Mosaicking for Massive Remote Sensed Imageries with Dynamic DAG Scheduling,2018
30212,InterSense: Interconnect Performance Emulator for Future Scale-out Distributed Memory Applications,2008
30213,Performance Model for Parallel Matrix Multiplication with Dryad: Dataflow Graph Runtime,2014
30214,GPU accelerated item-based collaborative filtering for big-data applications,2001
30215,A fast parallel algorithm for counting triangles in graphs using dynamic load balancing,2016
30216,Remote GPU Virtualization: Is It Useful?,2015
30217,Towards an Energy-Efficient Tool for Processing the Big Data,2013
30218,GERBIL: MPI+YARN,2007
30219,Tight Coupling of R and Distributed Linear Algebra for High-Level Programming with Big Data,2000
30220,k-Balanced sorting and skew join in MPI and MapReduce,2004
30221,A Parallel Algorithm to Mine Abnormal Patterns from Satellite Data,2015
30222,Watershed reengineering: Making Streams Programmable,2004
30223,Analysis and acceleration of NTRU lattice-based cryptographic system,2003
30224,Handling Big Data Efficiently by Using Map Reduce Technique,2009
30225,Design and Optimization of a Big Data Computing Framework Based on CPU/GPU Cluster,2010
30226,Order-Invariant Real Number Summation: Circumventing Accuracy Loss for Multimillion Summands on Multiple Parallel Architectures,2007
30227,A GPU-accelerated Density-Based Clustering Algorithm,2012
30228,An Empirical Study on BLAST Parallel Acceleration,2000
30229,Optimize Parallel Data Access in Big Data Processing,2000
30230,Parallelizing K-Means Algorithm for 1-D Data Using MPI,2013
30231,Accelerating Complex Event Processing through GPUs,2010
30232,The Visualization of Large Graphs Accelerated by the Parallel Nearest Neighbors Algorithm,2018
30233,Towards a Collective Layer in the Big Data Stack,2003
30234,Parallelization of Error Weighted Hashing for Approximate k-Nearest Neighbour Search on GPU-CPU Hybrid,2012
30235,Hash match on GPU,2002
30236,DL-MPI: Enabling data locality computation for MPI-based data-intensive applications,2019
30237,Big Data Computation for Workshop-Based Planning Support,2009
30238,CUDA Acceleration for AVS2 Loop Filtering,2007
30239,Connecting the dots: Triangle completion and related problems on large data sets using GPUs,2011
30240,Connecting the dots: Triangle completion and related problems on large data sets using GPUs,2000
30241,Real-Time True-Color Synthesis of Remote Sensing Image with CUDA,2012
30242,Join algorithms on GPUs: A revisit after seven years,2019
30243,Benchmarking Different MapReduce Implementations for Computer-Aided Hardware Development,2003
30244,Efficient data classification by GPU-accelerated linear mean squared slack minimization,2014
30245,Simulation of parallel similarity measure computations for large data sets,2017
30246,Fast LZW Compression Using a GPU,2005
30247,Accelerating Apache Hive with MPI for Data Warehouse Systems,2010
30248,Distributed-memory parallel algorithms for generating massive scale-free networks using preferential attachment model,2019
