6696,Accelerating BIRCH for clustering large scale streaming data using CUDA dynamic parallelism
6697,A CUDA-enabled hadoop cluster for fast distributed image processing
6698,Lit: A high performance massive data computing framework based on CPU/GPU cluster
6699,GPU accelerated item-based collaborative filtering for big-data applications
6700,GPU accelerated item-based collaborative filtering for big-data applications
6701,Experimental framework for searching large RDF on GPUs based on key-value storage
6702,Distributed Kernel Matrix Approximation and Implementation Using Message Passing Interface
6703,GraphReduce: Large-Scale Graph Analytics on Accelerator-Based HPC Systems
6704,A system for large-scale visualization of streaming Doppler data
6705,A Failure Recovery Solution for Transplanting High-Performance Data-Intensive Algorithms from the Cluster to the Cloud
6706,Parallel Breadth First Search on GPU clusters
6707,The extraction of feature points from DEM geographic data in Cloud Computing environment
6708,Software platform VAR for heterogeneous GPGPU-systems
6709,A CUDA-enabled Hadoop cluster for fast distributed image processing
6710,ACURDION: An adaptive clustering-based algorithm for tracing large-scale MPI applications
6711,Task-Tree Based Large-Scale Mosaicking for Massive Remote Sensed Imageries with Dynamic DAG Scheduling
6712,InterSense: Interconnect Performance Emulator for Future Scale-out Distributed Memory Applications
6713,Performance Model for Parallel Matrix Multiplication with Dryad: Dataflow Graph Runtime
6714,GPU accelerated item-based collaborative filtering for big-data applications
6715,A fast parallel algorithm for counting triangles in graphs using dynamic load balancing
6716,Remote GPU Virtualization: Is It Useful?
6717,Towards an Energy-Efficient Tool for Processing the Big Data
6718,GERBIL: MPI+YARN
6719,Tight Coupling of R and Distributed Linear Algebra for High-Level Programming with Big Data
6720,k-Balanced sorting and skew join in MPI and MapReduce
6721,A Parallel Algorithm to Mine Abnormal Patterns from Satellite Data
6722,Watershed reengineering: Making Streams Programmable
6723,Analysis and acceleration of NTRU lattice-based cryptographic system
6724,Handling Big Data Efficiently by Using Map Reduce Technique
6725,Design and Optimization of a Big Data Computing Framework Based on CPU/GPU Cluster
6726,Order-Invariant Real Number Summation: Circumventing Accuracy Loss for Multimillion Summands on Multiple Parallel Architectures
6727,A GPU-accelerated Density-Based Clustering Algorithm
6728,An Empirical Study on BLAST Parallel Acceleration
6729,Optimize Parallel Data Access in Big Data Processing
6730,Parallelizing K-Means Algorithm for 1-D Data Using MPI
6731,Accelerating Complex Event Processing through GPUs
6732,The Visualization of Large Graphs Accelerated by the Parallel Nearest Neighbors Algorithm
6733,Towards a Collective Layer in the Big Data Stack
6734,Parallelization of Error Weighted Hashing for Approximate k-Nearest Neighbour Search on GPU-CPU Hybrid
6735,Hash match on GPU
6736,DL-MPI: Enabling data locality computation for MPI-based data-intensive applications
6737,Big Data Computation for Workshop-Based Planning Support
6738,CUDA Acceleration for AVS2 Loop Filtering
6739,Connecting the dots: Triangle completion and related problems on large data sets using GPUs
6740,Real-Time True-Color Synthesis of Remote Sensing Image with CUDA
6741,Real-Time True-Color Synthesis of Remote Sensing Image with CUDA
6742,Join algorithms on GPUs: A revisit after seven years
6743,Benchmarking Different MapReduce Implementations for Computer-Aided Hardware Development
6744,Efficient data classification by GPU-accelerated linear mean squared slack minimization
6745,Simulation of parallel similarity measure computations for large data sets
6746,Fast LZW Compression Using a GPU
6747,Accelerating Apache Hive with MPI for Data Warehouse Systems
6748,Distributed-memory parallel algorithms for generating massive scale-free networks using preferential attachment model
6749,Collective Computing for Scientific Big Data Analysis
6750,On Efficiently Capturing Scientific Properties in Distributed Big Data without Moving the Data: A Case Study in Distributed Structural Biology Using MapReduce
6751,A GPU-Based Parallel Computing Framework for Accelerating the Reconstruction of q-Ball Imaging
6752,Large-Scale Reservoir Simulations on Parallel Computers
6753,Spatial data processing with MapReduce
6754,Algorithms in ParAFEMImp: A Parallel and Wideband Impedance Extraction Program for Complicated 3-D Geometries
6755,High Performance Offline and Online Distributed Collaborative Filtering
6756,Particle Swarm Optimization-Based Impurity Function Band Prioritization Using Weighted Majority Voting for Feature Extraction of High Dimensional Data Sets
6757,Planar: Parallel lightweight architecture-aware adaptive graph repartitioning
6758,CUDA-Accelerated Rendering of Fireworks in Nearly Ultra High Definition Videos
6759,DataMPI: Extending MPI to Hadoop-Like Big Data Computing
6760,Driving big data with big compute
6761,Evaluation of SMP Shared Memory Machines for Use with In-Memory and OpenMP Big Data Applications
6762,Can Network-Offload Based Non-blocking Neighborhood MPI Collectives Improve Communication Overheads of Irregular Graph Algorithms?
6763,Fast Multi-line Detection and Tracking with CUDA for Vision-Based UAV Autopilot
6764,SCALER: Scalable parallel file write in HDFS
6765,A Parallel Algorithm for Compression of Big Next-Generation Sequencing Datasets
6766,Feliss: Flexible distributed computing framework with light-weight checkpointing
6767,FlexiMod: Flexible Coexistence Support for Programming Models
6768,Accelerating HEVC Motion Estimation Using GPU
6769,A performance model of fast 2D-DCT parallel JPEG encoding using CUDA GPU and SMP-architecture
6770,Lit: A high performance massive data computing framework based on CPU/GPU cluster
6771,Using Iterative MapReduce for Parallel Virtual Screening
6772,Performance modeling in CUDA streams â€” A means for high-throughput data processing
6773,Super-fast parallel eigenface implementation on GPU for face recognition
6774,Efficient implementation of apriori algorithm on HDFS using GPU
6775,A GPU Based SVM Method with Accelerated Kernel Matrix Calculation
6776,Social Network analysis on Sina Weibo based on K-means algorithm
6777,A Novel Scalable DBSCAN Algorithm with Spark
6778,A faster and intelligent steganography detection using Graphics Processing Unit in cloud
6779,Accelerating IEEE 1857 Deblocking Filter on GPU Using CUDA
6780,Enabling point pattern analysis on spatial big data using cloud computing: optimizing and accelerating Ripley’s K function
6781,Parallelization of Error Weighted Hashing for Approximate k-Nearest Neighbour Search on GPU-CPU Hybrid
6782,Energy efficient job co-scheduling for high-performance parallel computing clusters
6783,MPI derived datatypes and data communication analysis in meteorological applications
6784,A general accelerated R package using GPU
6785,Remote GPU Virtualization: Is It Useful?
6786,OpenCL caffe: Accelerating and enabling a cross platform machine learning framework
6787,Real-Time True-Color Synthesis of Remote Sensing Image with CUDA
6788,Fast LZW Compression Using a GPU
6789,Spatial data processing with MapReduce
6790,The extraction of feature points from DEM geographic data in Cloud Computing environment
6791,SPIDAL Java: High performance data analytics with Java and mpi on large multicore HPC clusters
6792,A parallel algorithm for LZW decompression"
6793,Kernel optimization on short-range potentials computations in molecular dynamics simulations
6794,A performance characterization of streaming computing on supercomputers
6795,GiGA: Giraph-based genome assembler for gigabase scale genomes
6796,Efficient evidence accumulation clustering for large datasets
6797,ACURDION: An adaptive clustering-based algorithm for tracing large-scale MPI applications
6798,Big data computation for workshop-based planning support
6799,Join algorithms on GPUs: A revisit after seven years
6800,Collective Computing for Scientific Big Data Analysis
6801,A Parallel Algorithm for Compression of Big Next-Generation Sequencing Datasets
6802,Comparison of hardware accelerators for some ALICE online computing applications
6803,InterSense: Interconnect Performance Emulator for Future Scale-out Distributed Memory Applications
6804,Fault tolerant MapReduce-MPI for HPC clusters
6805,Examining recent many-core architectures and programming models using SHOC
6806,GraphReduce: Large-Scale Graph Analytics on Accelerator-Based HPC Systems
6807,Parallelizing the deflate compression algorithm on GPU
6808,A time-energy performance analysis of MapReduce on heterogeneous systems with GPUs
6809,A GPU Based SVM Method with Accelerated Kernel Matrix Calculation
6810,SIMD parallel MCMC sampling with applications for big-data Bayesian analytics
6811,Super-fast parallel eigenface implementation on GPU for face recognition
